path,line,text
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,16,"Implement new script (parse_txt_to_json.py) to split TXT lines by |, clean/normalize (strip spaces, titlecase, fetch TMDB official names/ID if missing), update JSON atomically (add/update entries, flag inactive on removal, append history with timestamp/action/changes). JSON structure: list of dicts "
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,19,"Shift TXT to input only; parse/clean to JSON (shows.json, movies.json in data/) as source of truth. Add workflow step: new script parse_txt_to_json.py runs first, updates JSON (add/update, no delete, flag inactive, append history with timestamp/action/changes). fetch_tmdb.py updates to use JSON for "
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,22,"""Override current SPEC with this manual update: Implement design shift where tv_list.txt/movies_list.txt are user-editable inputs; create new script scripts/parse_txt_to_json.py to parse/clean TXT (split by |, extract title/year/ID/seasons, normalize case/spaces using TMDB official names via search/"
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,28,"Group under headers: ""Data Source Migration"" (TXT→JSON shift, parser rules, cleaning/normalization); ""JSON Schema"" (fields as above, required/optional); ""Workflow Pipeline"" (add parse step pre-fetch_tmdb, error flows); ""Error Handling"" (logs, data.json errors, retries, validations); ""Traceability"" ("
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,31,"i) Code changes: fetch_tmdb.py (use JSON input, remove TXT parse); new parse_txt_to_json.py; build-data.yml (add parse step); fetch_trakt.py (minor: ensure data.json compatibility); sync_trakt.py (none, as wrapper)."
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,35,"Interdependencies: Workflow chain (parse→fetch_tmdb→fetch_trakt) unbroken; data.json as output hub. API: v3/v4 auth, rate limit (sleep 0.2s/call), direct /tv/{id} prefer over search. Smart handling: Parser skips malformed, warns duplicates; workflow exits on parse fail; unexpected (no ID: search TMD"
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,46,"- Define TXT as input-only; specify JSON schema (fields, types, required); detail cleaning rules (spaces, case, TMDB normalization)."
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,52,"- Specify validations (JSON schema, ID checks); add retry/backoff for TMDB; uniform logging across scripts."
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,78,[VERSION] v4.5.0
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,93,"Migrate from TXT-based metadata ingestion to a JSON-based source of truth to improve data quality, normalization, traceability, and workflow reliability."
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,98,"- JSON files (`shows.json`, `movies.json`) become the canonical source of truth."
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,108,Each entry in `data/shows.json` and `data/movies.json` must follow:
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,131,- `tmdb_id` is required; search TMDB if missing.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,132,- `official_title` must always match TMDB canonical naming.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,136,- `history[]` must record all adds/updates with UTC timestamps.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,137,- JSON must be written atomically.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,169,### New Required Order
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,172,3. `fetch_trakt.py`
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,173,4. `sync_trakt.py`
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,177,- Fail on schema validation errors.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,179,- All scripts must be deterministic.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,185,### Required Behavior
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,199,- Timestamps must be UTC ISO8601.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,200,- JSON must be deterministic and stable across runs.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,201,- Atomic writes required for all JSON outputs.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,207,### Required Chain
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,210,- Trakt fetch enriches `data.json`.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,216,- No script may bypass schema validation.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,225,- validation
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,234,- Ensures TMDB canonical naming.
docs/spec/archive/working_notes/Section 99 - WIP change enhancement and security notes.txt,242,This override is **active** and must be treated as authoritative until merged into Sections 1–7.
docs/testing/availability_status_qa_and_validation.md,1,# Availability Status QA and Validation
docs/testing/availability_status_qa_and_validation.md,3,## Required validation categories
docs/testing/availability_status_qa_and_validation.md,4,| Category | Required |
docs/testing/availability_status_qa_and_validation.md,7,| JSON parse validation | Yes |
docs/testing/availability_status_qa_and_validation.md,8,| Source file duplicate-key validation | Yes |
docs/testing/availability_status_qa_and_validation.md,9,| Enum validation | Yes |
docs/testing/availability_status_qa_and_validation.md,11,| Post-enrichment field presence validation | Yes |
docs/testing/availability_status_qa_and_validation.md,12,| UI render validation on real pages | Yes |
docs/testing/availability_status_qa_and_validation.md,13,| Workflow validation | Yes |
docs/testing/availability_status_qa_and_validation.md,21,| Released item with missing required URL | `unavailable` |
docs/testing/availability_status_qa_and_validation.md,39,## Required QA artifacts Codex must produce
docs/testing/availability_status_qa_and_validation.md,44,| validation summary | what passed |
docs/testing/availability_status_qa_and_validation.md,51,- `python scripts/validate_runtime_assets.py`
docs/testing/availability_status_qa_and_validation.md,56,- `reports/availability_status/runtime_asset_validation_*.json`
docs/testing/availability_status_qa_and_validation.md,59,- Default workflow limit: provider-aware validation is deterministic by default; optional live HTTP verification exists but is intentionally not required for normal repo runs.
docs/testing/availability_status_qa_and_validation.md,62,- Secret drift validation:
docs/testing/availability_status_qa_and_validation.md,64,- Asset metadata self-heal:
docs/testing/availability_status_qa_and_validation.md,65,- `python scripts/self_heal_asset_metadata.py`
docs/testing/availability_status_qa_and_validation.md,67,- `reports/availability_status/secret_name_drift_validation.json`
docs/testing/availability_status_qa_and_validation.md,68,- `reports/availability_status/asset_metadata_self_heal_*.json`
docs/ui/availability_status_ui_integration.md,7,| Surface | Required |
docs/ui/availability_status_ui_integration.md,17,Pages must read `availability_status` from `data.json` and render one shared status pattern.
docs/ui/availability_status_ui_integration.md,34,Codex must inspect the current component/helper/page architecture and integrate into the existing rendering pattern instead of inventing a parallel UI system.
docs/ui_standardization/baseline_contract_v2.md,28,| stream targets | explicit watch-source chooser is required for movie and episode surfaces |
docs/ui_standardization/baseline_contract_v2.md,31,## Required Controls Per Entity
docs/ui_standardization/baseline_contract_v2.md,35,| show | required | required | required | required where data exists | optional |
docs/ui_standardization/baseline_contract_v2.md,36,| season | required | frontend contract defined | required through show detail context | required where data exists | optional |
docs/ui_standardization/baseline_contract_v2.md,37,| episode | required | frontend contract defined | required | required where data exists | required |
docs/ui_standardization/baseline_contract_v2.md,38,| movie | required | required | required | required where data exists | required |
docs/ui_standardization/baseline_contract_v3.md,38,"- Show, season, episode, and movie status controls must share one frontend contract."
docs/ui_standardization/mockup_episode_card.html,3,VERSION: 1.0.0
docs/ui_standardization/mockup_movie_card.html,3,VERSION: 1.0.0
docs/ui_standardization/mockup_movie_popup.html,3,VERSION: 1.0.0
docs/ui_standardization/mockup_notes.md,3,VERSION: 1.0.0
docs/ui_standardization/mockup_show_card.html,3,VERSION: 1.0.0
docs/ui_standardization/mockup_show_popup.html,3,VERSION: 1.0.0
docs/ui_standardization/proposed_standard_components.md,3,VERSION: 1.0.0
docs/ui_standardization/proposed_standard_components.md,14,- Required sections:
docs/ui_standardization/proposed_standard_components.md,30,- Required actions:
docs/ui_standardization/proposed_standard_components.md,37,- watchlist status changes
docs/ui_standardization/proposed_standard_components.md,38,- Required data fields:
docs/ui_standardization/proposed_standard_components.md,55,- episode list can remain horizontal but must degrade to stacked cards on narrow screens
docs/ui_standardization/proposed_standard_components.md,72,- Required sections:
docs/ui_standardization/proposed_standard_components.md,82,- Required actions:
docs/ui_standardization/proposed_standard_components.md,88,- watchlist status change
docs/ui_standardization/proposed_standard_components.md,90,- Required data fields:
docs/ui_standardization/proposed_standard_components.md,115,- Required sections:
docs/ui_standardization/proposed_standard_components.md,124,- Required actions:
docs/ui_standardization/proposed_standard_components.md,128,- watchlist status/icon strip actions
docs/ui_standardization/proposed_standard_components.md,129,- Required data fields:
docs/ui_standardization/proposed_standard_components.md,143,- toggle/button controls must not steal full-card activation accidentally
docs/ui_standardization/proposed_standard_components.md,153,- Required sections:
docs/ui_standardization/proposed_standard_components.md,161,- Required actions:
docs/ui_standardization/proposed_standard_components.md,166,- watchlist/icon-strip actions
docs/ui_standardization/proposed_standard_components.md,167,- Required data fields:
docs/ui_standardization/proposed_standard_components.md,190,- Required sections:
docs/ui_standardization/proposed_standard_components.md,201,- Required actions:
docs/ui_standardization/proposed_standard_components.md,207,- Required data fields:
docs/ui_standardization/proposed_standard_components.md,224,- helper must support link cascade option
docs/ui_standardization/proposed_standard_components.md,233,- Required because date/runtime/genre/network/rating order drifts everywhere
docs/ui_standardization/proposed_standard_components.md,236,"- Required because icon strip, provider stack, and mini buttons are all partial implementations of the same concept"
docs/ui_standardization/proposed_standard_components.md,239,"- Required because movie/show detail surfaces repeatedly combine poster, title, band, facts, and overview"
docs/workflows/availability_status_workflow_design.md,6,| 1 | `scripts/run_pipeline_tmdb_trakt.py` runs `fetch_tmdb.py` |
docs/workflows/availability_status_workflow_design.md,7,| 2 | Same runner executes `fetch_omdb.py` and `fetch_trakt.py` |
docs/workflows/availability_status_workflow_design.md,10,| 5 | QA summary verifies required fields and status counts |
docs/workflows/availability_status_workflow_design.md,20,## Required workflow outputs
docs/workflows/availability_status_workflow_design.md,23,| validation log | prove source file is valid |
docs/workflows/availability_status_workflow_design.md,25,| JSON parse validation | prove output is not corrupted |
docs/workflows/availability_status_workflow_design.md,29,- manual/local chain: `scripts/run_pipeline_tmdb_trakt.py`
docs/workflows/availability_status_workflow_design.md,31,- CI validation: `.github/workflows/validate.yml`
docs/workflows/availability_status_workflow_design.md,34,"- The repo also contains `scripts/fetch_trakt_primary.py`, which reflects the Trakt-primary catalog intent."
docs/workflows/availability_status_workflow_design.md,35,- The active production rebuild chain restored in this phase mirrors the current live runner: `fetch_tmdb.py -> fetch_omdb.py -> fetch_trakt.py -> fetch_tmdb_assets.py -> self-heal/availability/runtime validation`.
docs/workflows/availability_status_workflow_design.md,36,"- This means the repo currently has a real Trakt-primary builder available, but the active production workflow still uses the TMDB-first runner until that source-authority migration is completed explicitly."
docs/workflows/availability_status_workflow_design.md,39,- The production data-build workflow now runs the same end-to-end runner as local rebuilds and commits regenerated `data/data.json` plus changed `assets/**` back to `main`.
docs/workflows/availability_status_workflow_design.md,40,- The local production runner explicitly includes `fetch_tmdb_assets.py` before final self-heal and runtime validation so rebuilt `*_local` refs are fetched before validation.
